笠翁对韵75,危对()，泰对()。纳陛对()。金盘对()，泛梗对()。群玉圃，()。旧典对()。骑牛闲读史，()。秋首田中禾颖重，()。旅次凄凉，塞月江风皆惨淡；()。,()对乱，()对宁。()对趋庭。()对玉箸，()对浮萍。()，众芳亭。()对新型。()，牧豕自横经。()，春余园内菜花馨。()；筵前欢笑，燕歌赵舞独娉婷。
笠翁对韵76,苹对()，莆对()。雁弋对()。齐纨对()，蜀绵对()。星渐没，()。九聘对()。萤何曾作吏，()。贤人视履循规矩，()。野渡春风，人喜乘潮移酒舫；()。,()对蓼，()对菱。()对鱼罾。()对鲁绮，()对吴绫。()，日初升。()对三徵。()，贾岛昔为僧。()，大斧挥斤校准绳。()；江天暮雨，客愁隔岸对渔灯。
笠翁对韵77,谈对()，谓对()。冉闵对()。侯羸对()，祖逖对()。抛白纻，()。朋友对()。争名如逐鹿，()。仁杰姨渐周不仕，()。句写穷愁，浣花寄迹传一部；()。,()对吐，()对称。()对颜曾。()对伯嚭，()对孙登。()，宴红绫。()对良朋。()，谋利似趋蝇。()，王陵母识汉方兴。()；诗吟变乱，凝碧伤心叹右丞。
笠翁对韵78,荣对()，喜对()。缱绻对()。吴娃对()，野马对()。茶解渴，()。白眼对()。马迁修史记，()。莘野耕夫闲举耜，()。龙马游河，羲帝因图而画卦；()。,()对辱，()对忧。()对绸缪。()对越女，()对沙鸥。()，酒消愁。()对苍头。()，孔子作春秋。()，渭滨渔父晚垂钩。()；神黾出洛，禹王取法以明畴。
笠翁对韵79,冠对()，舄对()。院小对()。画墙对()，错智对()。孤嶂耸，()。芳泽对()。花潭来越唱，()。莺懒燕忙三月雨，()。钟子听琴，荒径入林山寂寂；()。,()对履，()对裘。()对庭幽。()对漆地，()对良筹。()，大江流。()对园丘。()，柳屿起吴讴。()，蛩摧蝉退一天秋。()；谪仙捉月，洪涛接岸水悠悠。
笠翁对韵80,鱼对()，鹊对()。翠馆对()。七贤对()，爱月对()。虎类狗，()。列辟对()。陈唱临春乐，()。空中事业麒麟阁，()。旷野平原，猎士马蹄轻似箭；()。,()对鸟，()对鸠。()对红楼。()对三友，()对悲秋。()，蚁如牛。()对诸侯。()，隋歌清夜游。()，地下文章鹦鹉洲。()；斜风细雨，牧童牛背稳如舟。
笠翁对韵81,歌对()，啸对()。往古对()。山头对()，远浦对()。勤三上，()。茂树对()。卞和三献玉，()。青皇风暖催芳草，()。绣虎雕龙，才子窗前挥彩笔；()。,()对曲，()对吟。()对来今。()对水面，()对遥岑。()，惜寸阴。()对平林。()，杨震四知金。()，白帝城高急暮砧。()；描鸾刺凤，佳人帘下度金针。
笠翁对韵82,登对()，涉对()。瑞雪对()。主欢对()，交浅对()。耻三战，()。顾曲对()。大车行槛槛，()。紫电青虹腾剑气，()。屈子怀君，极浦吟风悲泽畔；()。,()对眺，()对临。()对甘霖。()对民乐，()对言深。()，乐七擒。()对知音。()，驷马聚骎骎。()，高山流水识琴心。()；王郎忆友，扁舟卧雪访山阴。
笠翁对韵83,宫对()，座对()。水北对()。蜃楼对()，伟论对()。遴杞梓，()。得一对()。八宝珊瑚枕，()。萧王待士心惟赤，()。贡岛诗狂，手拟敲门行处想；()。,()对阙，()对龛。()对天南。()对蚁郡，()对高谈。()，树梗楠。()对函三。()，双珠玳瑁簪。()，卢相欺君面独蓝。()；张颠草圣，头能濡墨写时酣。
笠翁对韵84,闻对()，解对()。三桔对()。黄童对()，静女对()。秋七七，()。海色对()。鸾声何哕哕，()。仪封疆吏知尼父，()。江相归池，止水自盟真是止；()。,()对见，()对谙。()对双柑。()对白叟，()对奇男。()，径三三。()对山岚。()，虎视正眈眈。()，函谷关人识老聃。()；吴公作宰，贪泉虽饮亦何贪。
笠翁对韵85,宽对()，冷对()。清直对()。云头对()，鹤发对()。风台谏，()。保泰对()。五湖归范蠡，()。一剑成功堪佩印，()。浊酒停杯，容我半酣愁际饮；()。,()对猛，()对淡。()对尊严。()对雨脚，()对龙髯。()，肃台廉。()对鸣谦。()，三径隐陶潜。()，百钱满卦便垂帘。()；好花傍座，看他微笑悟时拈。
笠翁对韵86,连对()，减对()。淡泊对()。回头对()，水底对()。腰袅袅，()。凤卜对()。开田多种粟，()。居同九世张公艺，()。箫弄凤来，秦女有缘能跨羽；()。,()对断，()对添。()对安恬。()对极目，()对山尖。()，手纤纤。()对鸾占。()，煮海尽成盐。()，恩给千人范仲淹。()；鼎成龙去，轩臣无计得攀髯。
笠翁对韵87,人对()，爱对()。举止对()。四知对()，义正对()。勤雪案，()。漏箭对()。文繁归獭祭，()。昨夜题诗更一字，()。诗以史名，愁里悲歌怀杜甫；()。,()对己，()对嫌。()对观瞻。()对三语，()对辞严。()，课风檐。()对书笺。()，体艳别香奁。()，早春来燕卷重帘。()；笔经人索，梦中显晦老江淹。
笠翁对韵88,栽对()，薙对()。二伯对()。朝臣对()，职事对()。鹿麌麌，()。启牍对()。绿杨莺睍睆，()。半篱白酒娱陶令，()。九夏炎飙，长日风亭留客骑；()。,()对植，()对芟。()对三监。()对国老，()对官衔。()，兔毚毚。()对开缄。()，红杏燕呢喃。()，一枕黄梁启吕岩。()；三冬寒冽，漫天雪浪驻征帆。
笠翁对韵89,梧对()，柏对()。夏□对()。涧瀍对()，巩洛对()。藏书洞，()。脱俗对()。贤人羞献媚，()。霸越谋臣推少伯，()。邺下狂生，羯鼓三挝羞锦袄；()。,()对杞，()对杉。()对韶咸。()对溱洧，()对崤函。()，避诏岩。()对超凡。()，正士嫉工谗。()，佐唐藩将重浑瑊。()；江州司马，琵琶一曲湿青衫。
笠翁对韵90,袍对()，履对()。匹马对()。琢磨对()，刻划对()。星北拱，()。厄漏对()。江边生桂苦，()。但得恢恢存利刃，()。彩凤知音，乐典后夔须九奏；()。,()对笏，()对衫。()对孤帆。()对雕镂，()对镌镵。()，日酉衔。()对鼎馋。()，海外树都咸。()，何须咄咄达空函。()；金人守口，圣如尼父亦三缄。
